State,County__State_Code,Democrat_Votes,Democrat_Pct,Republican_Votes,Republican_Pct,Miscellaneous_Votes,Miscellaneous_Pct,Total_Votes,Winner,Winner_Pct
Texas,Sherman__TX,286,19.64,1156,79.4,14,0.96,1456,Republican,79.4
Texas,Smith__TX,14838,33.95,28650,65.56,212,0.49,43700,Republican,65.56
Texas,Somervell__TX,1015,54.81,813,43.9,24,1.3,1852,Democrat,54.81
Texas,Starr__TX,4782,76.48,1439,23.01,32,0.51,6253,Democrat,76.48
Texas,Stephens__TX,1372,38.03,2195,60.84,41,1.14,3608,Republican,60.84
Texas,Sterling__TX,218,37.2,366,62.46,2,0.34,586,Republican,62.46
Texas,Stonewall__TX,719,58.98,494,40.53,6,0.49,1219,Democrat,58.98
Texas,Sutton__TX,485,32.1,1013,67.04,13,0.86,1511,Republican,67.04
Texas,Swisher__TX,1854,55.08,1500,44.56,12,0.36,3366,Democrat,55.08
Texas,Tarrant__TX,121068,39.69,181284,59.42,2714,0.89,305066,Republican,59.42
Texas,Taylor__TX,13245,35.77,23581,63.68,206,0.56,37032,Republican,63.68
Texas,Terrell__TX,260,37.9,425,61.95,1,0.15,686,Republican,61.95
Texas,Terry__TX,1945,37.44,3223,62.04,27,0.52,5195,Republican,62.04
Texas,Throckmorton__TX,455,50.11,451,49.67,2,0.22,908,Democrat,50.11
Texas,Titus__TX,3872,50.29,3791,49.23,37,0.48,7700,Democrat,50.29
Texas,Tom_Green__TX,9892,36.27,17216,63.13,163,0.6,27271,Republican,63.13
Texas,Travis__TX,75028,46.87,82947,51.81,2118,1.32,160093,Republican,51.81
Texas,Trinity__TX,2510,61.7,1535,37.73,23,0.57,4068,Democrat,61.7
Texas,Tyler__TX,3540,57.14,2615,42.21,40,0.65,6195,Democrat,57.14
Texas,Upshur__TX,4894,49.68,4914,49.88,44,0.45,9852,Republican,49.88
Texas,Upton__TX,485,28.8,1182,70.19,17,1.01,1684,Republican,70.19
Texas,Uvalde__TX,2402,37.73,3949,62.03,15,0.24,6366,Republican,62.03
Texas,Val_Verde__TX,4116,44.01,5200,55.6,37,0.4,9353,Republican,55.6
Texas,Van_Zandt__TX,5707,50.33,5573,49.14,60,0.53,11340,Democrat,50.33
Texas,Victoria__TX,7382,34.71,13739,64.6,148,0.7,21269,Republican,64.6
Texas,Walker__TX,4869,44.65,5931,54.38,106,0.97,10906,Republican,54.38
Texas,Waller__TX,3329,51.51,3095,47.89,39,0.6,6463,Democrat,51.51
Texas,Ward__TX,1405,31.96,2962,67.38,29,0.66,4396,Republican,67.38
Texas,Washington__TX,2518,33.6,4916,65.59,61,0.81,7495,Republican,65.59
Texas,Webb__TX,11856,67.39,5663,32.19,74,0.42,17593,Democrat,67.39
Texas,Wharton__TX,5138,42.97,6758,56.51,62,0.52,11958,Republican,56.51
Texas,Wheeler__TX,1090,39.74,1642,59.86,11,0.4,2743,Republican,59.86
Texas,Wichita__TX,17657,42.42,23731,57.01,237,0.57,41625,Republican,57.01
Texas,Wilbarger__TX,2347,42.96,3084,56.45,32,0.59,5463,Republican,56.45
Texas,Willacy__TX,3047,59.65,2033,39.8,28,0.55,5108,Democrat,59.65
Texas,Williamson__TX,10408,39.04,15981,59.94,272,1.02,26661,Republican,59.94
Texas,Wilson__TX,3097,46.7,3516,53.02,19,0.29,6632,Republican,53.02
Texas,Winkler__TX,1021,31.59,2195,67.91,16,0.5,3232,Republican,67.91
Texas,Wise__TX,4674,50.78,4458,48.43,73,0.79,9205,Democrat,50.78
Texas,Wood__TX,4033,46.51,4589,52.92,49,0.57,8671,Republican,52.92
Texas,Yoakum__TX,715,26.54,1965,72.94,14,0.52,2694,Republican,72.94
Texas,Young__TX,2740,39.02,4237,60.34,45,0.64,7022,Republican,60.34
Texas,Zapata__TX,1218,57.16,893,41.91,20,0.94,2131,Democrat,57.16
Texas,Zavala__TX,2621,74.08,900,25.44,17,0.48,3538,Democrat,74.08
Utah,Beaver__UT,621,28.79,1533,71.07,3,0.14,2157,Republican,71.07
Utah,Box_Elder__UT,2142,14.18,12931,85.57,38,0.25,15111,Republican,85.57
Utah,Cache__UT,3639,14.14,21968,85.36,128,0.5,25735,Republican,85.36
Utah,Carbon__UT,4317,47.63,4733,52.22,13,0.14,9063,Republican,52.22
Utah,Daggett__UT,109,26.27,306,73.73,0,0,415,Republican,73.73
Utah,Davis__UT,9065,15.67,48604,84,190,0.33,57859,Republican,84
Utah,Duchesne__UT,854,17.72,3948,81.93,17,0.35,4819,Republican,81.93
Utah,Emery__UT,1315,28.72,3242,70.8,22,0.48,4579,Republican,70.8
Utah,Garfield__UT,375,18.61,1637,81.24,3,0.15,2015,Republican,81.24
Utah,Grand__UT,703,20.96,2627,78.32,24,0.72,3354,Republican,78.32
Utah,Iron__UT,1242,15.91,6530,83.68,32,0.41,7804,Republican,83.68
Utah,Juab__UT,720,26.66,1973,73.05,8,0.3,2701,Republican,73.05
Utah,Kane__UT,256,13.96,1571,85.66,7,0.38,1834,Republican,85.66
Utah,Millard__UT,795,17.52,3729,82.19,13,0.29,4537,Republican,82.19
Utah,Morgan__UT,373,15.32,2055,84.39,7,0.29,2435,Republican,84.39
Utah,Piute__UT,157,21.84,560,77.89,2,0.28,719,Republican,77.89
Utah,Rich__UT,143,15.23,793,84.45,3,0.32,939,Republican,84.45
Utah,Salt_Lake__UT,58472,23.13,192839,76.27,1524,0.6,252835,Republican,76.27
Utah,San_Juan__UT,763,20.9,2864,78.47,23,0.63,3650,Republican,78.47
Utah,Sanpete__UT,1260,19.05,5318,80.41,36,0.54,6614,Republican,80.41
Utah,Sevier__UT,1112,16,5785,83.25,52,0.75,6949,Republican,83.25
Utah,Summit__UT,1184,23.25,3889,76.36,20,0.39,5093,Republican,76.36
Utah,Tooele__UT,3132,32.25,6548,67.42,32,0.33,9712,Republican,67.42
Utah,Uintah__UT,1049,14.31,6267,85.47,16,0.22,7332,Republican,85.47
Utah,Utah__UT,12166,14.13,73712,85.59,243,0.28,86121,Republican,85.59
Utah,Wasatch__UT,994,25.19,2944,74.61,8,0.2,3946,Republican,74.61
Utah,Washington__UT,1678,13.76,10453,85.7,66,0.54,12197,Republican,85.7
Utah,Wayne__UT,226,20.58,868,79.05,4,0.36,1098,Republican,79.05
Utah,Weber__UT,15404,24.61,46970,75.03,225,0.36,62599,Republican,75.03
Vermont,Addison__VT,4496,38.66,7112,61.15,22,0.19,11630,Republican,61.15
Vermont,Bennington__VT,5460,39.79,8220,59.91,41,0.3,13721,Republican,59.91
Vermont,Caledonia__VT,3364,31.97,7119,67.65,40,0.38,10523,Republican,67.65
Vermont,Chittenden__VT,19644,41.85,27125,57.78,174,0.37,46943,Republican,57.78
Vermont,Essex__VT,805,34.4,1530,65.38,5,0.21,2340,Republican,65.38
Vermont,Franklin__VT,5987,44.53,7428,55.25,30,0.22,13445,Republican,55.25
Vermont,Grand_Isle__VT,1008,45,1226,54.73,6,0.27,2240,Republican,54.73
Vermont,Lamoille__VT,2517,36.53,4352,63.16,21,0.3,6890,Republican,63.16
Vermont,Orange__VT,3228,34.33,6120,65.09,54,0.57,9402,Republican,65.09
Vermont,Orleans__VT,3725,40.55,5430,59.11,32,0.35,9187,Republican,59.11
Vermont,Rutland__VT,9698,40.02,14471,59.71,65,0.27,24234,Republican,59.71
Vermont,Washington__VT,9898,42.75,13168,56.88,85,0.37,23151,Republican,56.88
Vermont,Windham__VT,6126,36.91,10373,62.5,99,0.6,16598,Republican,62.5
Vermont,Windsor__VT,8251,36.03,14584,63.68,68,0.3,22903,Republican,63.68
Virginia,Accomack__VA,4962,46.38,5736,53.62,0,0,10698,Republican,53.62
Virginia,Albemarle__VA,7441,38,12141,62,0,0,19582,Republican,62
Virginia,Alexandria__VA,17651,43.7,22737,56.3,0,0,40388,Republican,56.3
Virginia,Alleghany__VA,2429,51.07,2327,48.93,0,0,4756,Democrat,51.07
Virginia,Amelia__VA,1657,44.77,2044,55.23,0,0,3701,Republican,55.23
Virginia,Amherst__VA,3499,39.58,5341,60.42,0,0,8840,Republican,60.42
Virginia,Appomattox__VA,1561,37.02,2656,62.98,0,0,4217,Republican,62.98
Virginia,Arlington__VA,27221,40.71,39640,59.29,0,0,66861,Republican,59.29
Virginia,Augusta__VA,5470,31.95,11650,68.05,0,0,17120,Republican,68.05
Virginia,Bath__VA,1000,49.83,1007,50.17,0,0,2007,Republican,50.17
Virginia,Bedford_Co___VA,4830,40.79,7010,59.21,0,0,11840,Republican,59.21
Virginia,Bedford_Co___VA,1183,48.82,1240,51.18,0,0,2423,Republican,51.18
Virginia,Bland__VA,1021,43.54,1324,56.46,0,0,2345,Republican,56.46
Virginia,Botetourt__VA,3794,44.11,4808,55.89,0,0,8602,Republican,55.89
Virginia,Bristol__VA,2892,44.39,3623,55.61,0,0,6515,Republican,55.61
Virginia,Brunswick__VA,3458,58.97,2406,41.03,0,0,5864,Democrat,58.97
Virginia,Buchanan__VA,5943,55.91,4686,44.09,0,0,10629,Democrat,55.91
Virginia,Buckingham__VA,1962,50.01,1961,49.99,0,0,3923,Democrat,50.01
Virginia,Buena_Vista__VA,1076,51.51,1013,48.49,0,0,2089,Democrat,51.51
Virginia,Campbell__VA,4658,31.64,10063,68.36,0,0,14721,Republican,68.36
Virginia,Caroline__VA,2940,57.04,2214,42.96,0,0,5154,Democrat,57.04
Virginia,Carroll__VA,3483,36.15,6151,63.85,0,0,9634,Republican,63.85
Virginia,Charles_City__VA,1576,73.96,555,26.04,0,0,2131,Democrat,73.96
Virginia,Charlotte__VA,2141,47.26,2389,52.74,0,0,4530,Republican,52.74
Virginia,Charlottesville__VA,6899,47.38,7292,50.08,0,0,14562,Republican,50.08
Virginia,Chesapeake__VA,17419,47.2,19225,52.09,0,0,36904,Republican,52.09
Virginia,Chesterfield__VA,13170,24.56,40443,75.44,0,0,53613,Republican,75.44
Virginia,Clarke__VA,1173,35.92,2093,64.08,0,0,3266,Republican,64.08
Virginia,Clifton_Forge__VA,1468,80.44,1000,54.79,0,0,1825,Democrat,80.44
Virginia,Colonial_Heights__VA,1715,24.28,5237,74.15,0,0,7063,Republican,74.15
Virginia,Covington__VA,1915,60.79,1326,42.1,0,0,3150,Democrat,60.79
Virginia,Craig__VA,952,53.51,827,46.49,0,0,1779,Democrat,53.51
Virginia,Culpeper__VA,2657,36.62,4598,63.38,0,0,7255,Republican,63.38
Virginia,Cumberland__VA,1439,47.59,1585,52.41,0,0,3024,Republican,52.41
Virginia,Danville__VA,6345,36.55,11017,63.45,0,0,17362,Republican,63.45
Virginia,Dickenson__VA,4200,52.53,3795,47.47,0,0,7995,Democrat,52.53
Virginia,Dinwiddie__VA,3512,50.04,3506,49.96,0,0,7018,Democrat,50.04
Virginia,Emporia__VA,865,45.48,1037,54.52,0,0,1902,Republican,54.52
Virginia,Essex__VA,1310,43.86,1677,56.14,0,0,2987,Republican,56.14
Virginia,Fairfax_Co___VA,75547,31.52,164158,68.48,0,0,239705,Republican,68.48
Virginia,Fairfax__VA,2664,33.28,5340,66.72,0,0,8004,Republican,66.72
Virginia,Falls_Church__VA,1831,38.48,3075,64.63,0,0,4758,Republican,64.63
Virginia,Fauquier__VA,4247,36.39,7423,63.61,0,0,11670,Republican,63.61
Virginia,Floyd__VA,1703,39.39,2620,60.61,0,0,4323,Republican,60.61
Virginia,Fluvanna__VA,1443,45.32,1741,54.68,0,0,3184,Republican,54.68
Virginia,Franklin_Co___VA,5730,51.67,5360,48.33,0,0,11090,Democrat,51.67
Virginia,Franklin__VA,1334,54.32,1122,45.68,0,0,2456,Democrat,54.32
Virginia,Frederick__VA,2977,27.6,7810,72.4,0,0,10787,Republican,72.4
Virginia,Fredericksburg__VA,2187,44.02,2781,55.98,0,0,4968,Republican,55.98
Virginia,Galax__VA,1068,46.58,1225,53.42,0,0,2293,Republican,53.42
Virginia,Giles__VA,3688,53.14,3252,46.86,0,0,6940,Democrat,53.14
Virginia,Gloucester__VA,3226,40.85,4671,59.15,0,0,7897,Republican,59.15
Virginia,Goochland__VA,2309,47.34,2568,52.66,0,0,4877,Republican,52.66
Virginia,Grayson__VA,2908,44.42,3639,55.58,0,0,6547,Republican,55.58
Virginia,Greene__VA,982,34.93,1829,65.07,0,0,2811,Republican,65.07
Virginia,Greensville__VA,2166,57,1634,43,0,0,3800,Democrat,57
Virginia,Halifax__VA,4593,46.7,5243,53.3,0,0,9836,Republican,53.3
Virginia,Hampton__VA,18910,50.07,18855,49.93,0,0,37765,Democrat,50.07
Virginia,Hanover__VA,5418,26.6,14950,73.4,0,0,20368,Republican,73.4
Virginia,Harrisonburg__VA,1966,33.92,3830,66.08,0,0,5796,Republican,66.08
Virginia,Henrico__VA,21668,28.68,53883,71.32,0,0,75551,Republican,71.32
Virginia,Henry__VA,9067,50.99,8716,49.01,0,0,17783,Democrat,50.99
Virginia,Highland__VA,497,38.89,781,61.11,0,0,1278,Republican,61.11
Virginia,Hopewell__VA,3214,40.83,4658,59.17,0,0,7872,Republican,59.17
Virginia,Isle_of_Wight__VA,3997,51.35,3787,48.65,0,0,7784,Democrat,51.35
Virginia,James_City__VA,3153,39.18,4895,60.82,0,0,8048,Republican,60.82
Virginia,King_and_Queen__VA,1137,52.88,1013,47.12,0,0,2150,Democrat,52.88
Virginia,King_George__VA,1328,39.86,2004,60.14,0,0,3332,Republican,60.14
Virginia,King_William__VA,1461,40.57,2140,59.43,0,0,3601,Republican,59.43
Virginia,Lancaster__VA,1647,36.14,2910,63.86,0,0,4557,Republican,63.86
Virginia,Lee__VA,4790,51.08,4587,48.92,0,0,9377,Democrat,51.08
Virginia,Lexington__VA,979,47,1104,53,0,0,2083,Republican,53
Virginia,Loudoun__VA,6938,33.86,13554,66.14,0,0,20492,Republican,66.14
Virginia,Louisa__VA,2855,50.04,2851,49.96,0,0,5706,Democrat,50.04
Virginia,Lunenburg__VA,2024,48.94,2112,51.06,0,0,4136,Republican,51.06
Virginia,Lynchburg__VA,8190,33.54,16227,66.46,0,0,24417,Republican,66.46
Virginia,Madison__VA,1379,39.17,2142,60.83,0,0,3521,Republican,60.83
Virginia,Manassas__VA,1594,32.19,3358,67.81,0,0,4952,Republican,67.81
Virginia,Manassas_Park__VA,454,36.2,800,63.8,0,0,1254,Republican,63.8
Virginia,Martinsville__VA,3415,48.56,3617,51.44,0,0,7032,Republican,51.44
Virginia,Mathews__VA,1345,36.19,2371,63.81,0,0,3716,Republican,63.81
Virginia,Mecklenburg__VA,3886,43.6,5027,56.4,0,0,8913,Republican,56.4
Virginia,Middlesex__VA,1429,42.73,1915,57.27,0,0,3344,Republican,57.27
Virginia,Montgomery__VA,7561,43.59,9783,56.41,0,0,17344,Republican,56.41
Virginia,Nelson__VA,2446,54.4,2050,45.6,0,0,4496,Democrat,54.4
Virginia,New_Kent__VA,1213,39.97,1822,60.03,0,0,3035,Republican,60.03
Virginia,Newport_News__VA,22223,47.3,24759,52.7,0,0,46982,Republican,52.7
Virginia,Norfolk__VA,35873,53.38,31327,46.62,0,0,67200,Democrat,53.38
Virginia,Northampton__VA,2430,51.23,2313,48.77,0,0,4743,Democrat,51.23
Virginia,Northumberland__VA,1603,37.02,2727,62.98,0,0,4330,Republican,62.98
Virginia,Norton__VA,775,55.36,625,44.64,0,0,1400,Democrat,55.36
Virginia,Nottoway__VA,2663,47.46,2948,52.54,0,0,5611,Republican,52.54
Virginia,Orange__VA,2478,40.24,3680,59.76,0,0,6158,Republican,59.76
Virginia,Page__VA,2639,36.97,4499,63.03,0,0,7138,Republican,63.03
Virginia,Patrick__VA,2547,41.6,3576,58.4,0,0,6123,Republican,58.4
Virginia,Petersburg__VA,7959,59.95,5318,40.05,0,0,13277,Democrat,59.95
Virginia,Pittsylvania__VA,7954,39.22,12326,60.78,0,0,20280,Republican,60.78
Virginia,Poquoson__VA,882,25.95,2517,74.05,0,0,3399,Republican,74.05
Virginia,Portsmouth__VA,20994,58.4,14955,41.6,0,0,35949,Democrat,58.4
Virginia,Powhatan__VA,1500,32.82,3070,67.18,0,0,4570,Republican,67.18
Virginia,Prince_Edward__VA,2646,47.27,2952,52.73,0,0,5598,Republican,52.73
Virginia,Prince_George__VA,2329,39.56,3559,60.44,0,0,5888,Republican,60.44
Virginia,Prince_William__VA,13069,33.41,26050,66.59,0,0,39119,Republican,66.59
Virginia,Pulaski__VA,5869,48.75,6171,51.25,0,0,12040,Republican,51.25
Virginia,Radford__VA,2245,50.3,2218,49.7,0,0,4463,Democrat,50.3
Virginia,Rappahannock__VA,1068,45.12,1299,54.88,0,0,2367,Republican,54.88
Virginia,Richmond_Co___VA,865,34.67,1630,65.33,0,0,2495,Republican,65.33
Virginia,Richmond__VA,48350,55.51,38756,44.49,0,0,87106,Democrat,55.51
Virginia,Roanoke_Co___VA,12166,39.48,18648,60.52,0,0,30814,Republican,60.52
Virginia,Roanoke__VA,18225,52.15,16721,47.85,0,0,34946,Democrat,52.15
Virginia,Rockbridge__VA,2543,44.79,3134,55.21,0,0,5677,Republican,55.21
Virginia,Rockingham__VA,5548,31.07,12311,68.93,0,0,17859,Republican,68.93
Virginia,Russell__VA,5933,54.56,4941,45.44,0,0,10874,Democrat,54.56
Virginia,Salem__VA,4118,43.86,5271,56.14,0,0,9389,Republican,56.14
Virginia,Scott__VA,4463,47.54,4924,52.46,0,0,9387,Republican,52.46
Virginia,Shenandoah__VA,3206,28.62,7997,71.38,0,0,11203,Republican,71.38
Virginia,Smyth__VA,5540,46.71,6321,53.29,0,0,11861,Republican,53.29
Virginia,South_Boston__VA,977,36.88,1672,63.12,0,0,2649,Republican,63.12
Virginia,Southampton__VA,3378,51.28,3209,48.72,0,0,6587,Democrat,51.28
Virginia,Spotsylvania__VA,4084,40.82,5921,59.18,0,0,10005,Republican,59.18
Virginia,Stafford__VA,4246,35.16,7829,64.84,0,0,12075,Republican,64.84
Virginia,Staunton__VA,2755,34.75,5172,65.25,0,0,7927,Republican,65.25
Virginia,Suffolk__VA,9128,54.45,7637,45.55,0,0,16765,Democrat,54.45
Virginia,Surry__VA,1772,62.81,1049,37.19,0,0,2821,Democrat,62.81
Virginia,Sussex__VA,2497,58.44,1776,41.56,0,0,4273,Democrat,58.44
Virginia,Tazewell__VA,7118,49.34,7307,50.66,0,0,14425,Republican,50.66
Virginia,Virginia_Beach__VA,25705,32.44,53530,67.56,0,0,79235,Republican,67.56
Virginia,Warren__VA,2716,39.25,4204,60.75,0,0,6920,Republican,60.75
Virginia,Washington__VA,6734,43.17,8863,56.83,0,0,15597,Republican,56.83
Virginia,Waynesboro__VA,2003,33.51,3975,66.49,0,0,5978,Republican,66.49
Virginia,Westmoreland__VA,2322,46.54,2667,53.46,0,0,4989,Republican,53.46
Virginia,Williamsburg__VA,1243,42.09,1710,57.91,0,0,2953,Republican,57.91
Virginia,Winchester__VA,2029,30.64,4594,69.36,0,0,6623,Republican,69.36
Virginia,Wise__VA,7066,53.77,6075,46.23,0,0,13141,Democrat,53.77
Virginia,Wythe__VA,3783,43.16,4983,56.84,0,0,8766,Republican,56.84
Virginia,York__VA,4571,37.67,7562,62.33,0,0,12133,Republican,62.33
Washington (state),Adams__WA,1223,25.61,3503,73.35,50,1.05,4776,Republican,73.35
Washington (state),Asotin__WA,2724,40.91,3814,57.28,121,1.82,6659,Republican,57.28
Washington (state),Benton__WA,11561,26.03,32029,72.12,823,1.85,44413,Republican,72.12
Washington (state),Chelan__WA,6483,32.66,12907,65.02,460,2.32,19850,Republican,65.02
Washington (state),Clallam__WA,8029,36.01,13687,61.39,580,2.6,22296,Republican,61.39
Washington (state),Clark__WA,30584,42.43,39668,55.04,1823,2.53,72075,Republican,55.04
Washington (state),Columbia__WA,587,28.14,1468,70.37,31,1.49,2086,Republican,70.37
Washington (state),Cowlitz__WA,12560,43.86,15490,54.09,589,2.06,28639,Republican,54.09
Washington (state),Douglas__WA,2833,32.53,5735,65.85,141,1.62,8709,Republican,65.85
Washington (state),Ferry__WA,802,38.19,1235,58.81,63,3,2100,Republican,58.81
Washington (state),Franklin__WA,3719,31.09,8026,67.1,216,1.81,11961,Republican,67.1
Washington (state),Garfield__WA,509,33.51,997,65.64,13,0.86,1519,Republican,65.64
Washington (state),Grant__WA,5673,31.18,12243,67.28,280,1.54,18196,Republican,67.28
Washington (state),Grays_Harbor__WA,11290,44.37,13493,53.03,661,2.6,25444,Republican,53.03
Washington (state),Island__WA,5422,29.21,12726,68.57,411,2.21,18559,Republican,68.57
Washington (state),Jefferson__WA,3279,40.13,4521,55.34,370,4.53,8170,Republican,55.34
Washington (state),King__WA,235046,39.16,348686,58.1,16425,2.74,600157,Republican,58.1
Washington (state),Kitsap__WA,20893,34.65,37945,62.93,1458,2.42,60296,Republican,62.93
Washington (state),Kittitas__WA,4075,37.91,6425,59.78,248,2.31,10748,Republican,59.78
Washington (state),Klickitat__WA,2596,41.31,3536,56.27,152,2.42,6284,Republican,56.27
Washington (state),Lewis__WA,6962,30.6,15239,66.99,548,2.41,22749,Republican,66.99
Washington (state),Lincoln__WA,1597,29.92,3681,68.97,59,1.11,5337,Republican,68.97
Washington (state),Mason__WA,5241,38.15,8098,58.95,398,2.9,13737,Republican,58.95
Washington (state),Okanogan__WA,4634,37.09,7490,59.95,369,2.95,12493,Republican,59.95
Washington (state),Pacific__WA,3727,46.52,4077,50.89,208,2.6,8012,Republican,50.89
Washington (state),Pend_Oreille__WA,1399,36.48,2357,61.46,79,2.06,3835,Republican,61.46
Washington (state),Pierce__WA,64444,36.51,108592,61.52,3475,1.97,176511,Republican,61.52
Washington (state),San_Juan__WA,1666,33.11,3091,61.44,274,5.45,5031,Republican,61.44
Washington (state),Skagit__WA,11299,36.9,18374,60,950,3.1,30623,Republican,60
Washington (state),Skamania__WA,1373,44.36,1634,52.79,88,2.84,3095,Republican,52.79
Washington (state),Snohomish__WA,52003,38.26,80618,59.32,3286,2.42,135907,Republican,59.32
Washington (state),Spokane__WA,49263,35.02,89354,63.51,2068,1.47,140685,Republican,63.51
Washington (state),Stevens__WA,3584,31.08,7695,66.74,251,2.18,11530,Republican,66.74
Washington (state),Thurston__WA,20508,37.41,32362,59.03,1953,3.56,54823,Republican,59.03
Washington (state),Wahkiakum__WA,751,42.24,976,54.89,51,2.87,1778,Republican,54.89
Washington (state),Walla_Walla__WA,5825,30.7,12814,67.52,338,1.78,18977,Republican,67.52
Washington (state),Whatcom__WA,18430,40.02,26277,57.05,1350,2.93,46057,Republican,57.05
Washington (state),Whitman__WA,5726,33.63,10967,64.42,331,1.94,17024,Republican,64.42
Washington (state),Yakima__WA,21873,35.71,38487,62.83,893,1.46,61253,Republican,62.83
West Virginia,Barbour__WV,3451,48.7,3635,51.3,0,0,7086,Republican,51.3
West Virginia,Berkeley__WV,6783,38.86,10671,61.14,0,0,17454,Republican,61.14
West Virginia,Boone__WV,7515,62.63,4485,37.38,0,0,12000,Democrat,62.63
West Virginia,Braxton__WV,3795,59.22,2613,40.78,0,0,6408,Democrat,59.22
West Virginia,Brooke__WV,6430,54.51,5365,45.49,0,0,11795,Democrat,54.51
West Virginia,Cabell__WV,17732,44.79,21856,55.21,0,0,39588,Republican,55.21
West Virginia,Calhoun__WV,1717,49.9,1724,50.1,0,0,3441,Republican,50.1
West Virginia,Clay__WV,2185,58.08,1577,41.92,0,0,3762,Democrat,58.08
West Virginia,Doddridge__WV,1043,34.19,2008,65.81,0,0,3051,Republican,65.81
West Virginia,Fayette__WV,13175,66.63,6599,33.37,0,0,19774,Democrat,66.63
West Virginia,Gilmer__WV,1854,53.18,1632,46.82,0,0,3486,Democrat,53.18
West Virginia,Grant__WV,1041,22.67,3550,77.33,0,0,4591,Republican,77.33
West Virginia,Greenbrier__WV,7128,50.9,6876,49.1,0,0,14004,Democrat,50.9
West Virginia,Hampshire__WV,2522,45.16,3063,54.84,0,0,5585,Republican,54.84
West Virginia,Hancock__WV,8784,53.32,7691,46.68,0,0,16475,Democrat,53.32
West Virginia,Hardy__WV,2050,45.57,2449,54.43,0,0,4499,Republican,54.43
West Virginia,Harrison__WV,18813,54.37,15789,45.63,0,0,34602,Democrat,54.37
West Virginia,Jackson__WV,4120,38.94,6461,61.06,0,0,10581,Republican,61.06
West Virginia,Jefferson__WV,4679,47.66,5139,52.34,0,0,9818,Republican,52.34
West Virginia,Kanawha__WV,42829,46.68,48931,53.32,0,0,91760,Republican,53.32
West Virginia,Lewis__WV,3455,45.39,4156,54.61,0,0,7611,Republican,54.61
West Virginia,Lincoln__WV,5317,56.03,4173,43.97,0,0,9490,Democrat,56.03
West Virginia,Logan__WV,12024,68.99,5404,31.01,0,0,17428,Democrat,68.99
West Virginia,Marion__WV,14189,53.6,12282,46.4,0,0,26471,Democrat,53.6
West Virginia,Marshall__WV,7832,49.21,8084,50.79,0,0,15916,Republican,50.79
West Virginia,Mason__WV,5683,46.94,6425,53.06,0,0,12108,Republican,53.06
West Virginia,McDowell__WV,9822,70.44,4121,29.56,0,0,13943,Democrat,70.44
West Virginia,Mercer__WV,11804,47.71,12937,52.29,0,0,24741,Republican,52.29
West Virginia,Mineral__WV,4671,41.43,6603,58.57,0,0,11274,Republican,58.57
West Virginia,Mingo__WV,9328,70.24,3952,29.76,0,0,13280,Democrat,70.24
West Virginia,Monongalia__WV,12883,46.3,14943,53.7,0,0,27826,Republican,53.7
West Virginia,Monroe__WV,2877,47.38,3195,52.62,0,0,6072,Republican,52.62
West Virginia,Morgan__WV,1594,34.45,3033,65.55,0,0,4627,Republican,65.55
West Virginia,Nicholas__WV,5265,55.33,4251,44.67,0,0,9516,Democrat,55.33
West Virginia,Ohio__WV,10973,45.96,12900,54.04,0,0,23873,Republican,54.04
West Virginia,Pendleton__WV,1724,49.2,1780,50.8,0,0,3504,Republican,50.8
West Virginia,Pleasants__WV,1494,43.34,1953,56.66,0,0,3447,Republican,56.66
West Virginia,Pocahontas__WV,2170,49.83,2185,50.17,0,0,4355,Republican,50.17
West Virginia,Preston__WV,4317,40.17,6429,59.83,0,0,10746,Republican,59.83
West Virginia,Putnam__WV,6409,43.64,8277,56.36,0,0,14686,Republican,56.36
West Virginia,Raleigh__WV,16955,58.81,11876,41.19,0,0,28831,Democrat,58.81
West Virginia,Randolph__WV,5937,54.36,4984,45.64,0,0,10921,Democrat,54.36
West Virginia,Ritchie__WV,1450,30.91,3241,69.09,0,0,4691,Republican,69.09
West Virginia,Roane__WV,2498,41.96,3455,58.04,0,0,5953,Republican,58.04
