State,County__State_Code,Democrat_Votes,Democrat_Pct,Republican_Votes,Republican_Pct,Ron Paul [ 14 ] Libertarian_Votes,Ron Paul [ 14 ] Libertarian_Pct,Leonora Fulani [ 14 ] Independent_Votes,Leonora Fulani [ 14 ] Independent_Pct,Various candidates [ 14 ] Other parties_Votes,Various candidates [ 14 ] Other parties_Pct,Ron Paul Libertarian_Votes,Ron Paul Libertarian_Pct,Lenora Fulani New Alliance_Votes,Lenora Fulani New Alliance_Pct,Various candidates Other parties_Votes,Various candidates Other parties_Pct,Various candidates [ 4 ] Other parties_Votes,Various candidates [ 4 ] Other parties_Pct,Ron Paul [ 18 ] Libertarian_Votes,Ron Paul [ 18 ] Libertarian_Pct,Leonora Fulani [ 18 ] New Alliance_Votes,Leonora Fulani [ 18 ] New Alliance_Pct,Ronald Paul Libertarian_Votes,Ronald Paul Libertarian_Pct,Leonora Fulani Independent_Votes,Leonora Fulani Independent_Pct,Leonora Fulani Illinois Solidarity_Votes,Leonora Fulani Illinois Solidarity_Pct,Edward Winn Socialist_Votes,Edward Winn Socialist_Pct,Lyndon LaRouche Independent_Votes,Lyndon LaRouche Independent_Pct,Ron Paul Independent_Votes,Ron Paul Independent_Pct,David Duke [ 4 ] Populist_Votes,David Duke [ 4 ] Populist_Pct,Ron Paul [ 4 ] Libertarian_Votes,Ron Paul [ 4 ] Libertarian_Pct,Leonora Fulani [ 4 ] New Alliance_Votes,Leonora Fulani [ 4 ] New Alliance_Pct,David Duke Independent Populist_Votes,David Duke Independent Populist_Pct,Ron Paul [ 3 ] Libertarian_Votes,Ron Paul [ 3 ] Libertarian_Pct,Various candidates [ 3 ] Other parties_Votes,Various candidates [ 3 ] Other parties_Pct,David Duke Independent_Votes,David Duke Independent_Pct,Leonora Fulani New Alliance_Votes,Leonora Fulani New Alliance_Pct,None of These Candidates_Votes,None of These Candidates_Pct,Lenora Fulani [ 3 ] New Alliance_Votes,Lenora Fulani [ 3 ] New Alliance_Pct,Ron Paul Write-in_Votes,Ron Paul Write-in_Pct,Lyndon LaRouche National Economic Recovery_Votes,Lyndon LaRouche National Economic Recovery_Pct,James Warren Socialist Workers_Votes,James Warren Socialist Workers_Pct,Ron Paul [ 2 ] Libertarian_Votes,Ron Paul [ 2 ] Libertarian_Pct,Lenora Fulani [ 2 ] New Alliance_Votes,Lenora Fulani [ 2 ] New Alliance_Pct,Lenora Branch Fulani [ 4 ] Independent_Votes,Lenora Branch Fulani [ 4 ] Independent_Pct,Leonora Fulani United Citizens_Votes,Leonora Fulani United Citizens_Pct,Lenora Fulani New Alliance Party_Votes,Lenora Fulani New Alliance Party_Pct,James Warren Socialist Workers Party_Votes,James Warren Socialist Workers Party_Pct,Delmar Dennis American_Votes,Delmar Dennis American_Pct,Various candidates [ 4 ] Write-ins_Votes,Various candidates [ 4 ] Write-ins_Pct,Lenora Fulani [ 16 ] Independent_Votes,Lenora Fulani [ 16 ] Independent_Pct,Ron Paul [ 16 ] Libertarian_Votes,Ron Paul [ 16 ] Libertarian_Pct,Total_Votes,Winner,Winner_Pct
Texas,Hardeman__TX,1143,57.12,855,42.73,2,0.1,0,0,0,0,0,0,0,0,1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,2001,Democrat,57.12
Texas,Hardin__TX,8245,54.34,6897,45.46,28,0.18,0,0,0,0,0,0,0,0,3,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,15173,Democrat,54.34
Texas,Harris__TX,342919,42.12,464217,57.02,5205,0.64,0,0,0,0,0,0,0,0,1819,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,814160,Republican,57.02
Texas,Harrison__TX,8974,42.16,11957,56.18,335,1.57,0,0,0,0,0,0,0,0,19,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,21285,Republican,56.18
Texas,Hartley__TX,505,28.91,1229,70.35,11,0.63,0,0,0,0,0,0,0,0,2,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1747,Republican,70.35
Texas,Haskell__TX,1715,58.83,1193,40.93,5,0.17,0,0,0,0,0,0,0,0,2,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,2915,Democrat,58.83
Texas,Hays__TX,11187,48.09,11716,50.36,330,1.42,0,0,0,0,0,0,0,0,31,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,23264,Republican,50.36
Texas,Hemphill__TX,527,30.91,1170,68.62,8,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1705,Republican,68.62
Texas,Henderson__TX,9819,46.94,11005,52.61,73,0.35,0,0,0,0,0,0,0,0,21,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,20918,Republican,52.61
Texas,Hidalgo__TX,54330,64.78,29246,34.87,210,0.25,0,0,0,0,0,0,0,0,84,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,83870,Democrat,64.78
Texas,Hill__TX,4381,47.63,4796,52.14,20,0.22,0,0,0,0,0,0,0,0,1,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,9198,Republican,52.14
Texas,Hockley__TX,2850,39.31,4368,60.25,27,0.37,0,0,0,0,0,0,0,0,5,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,7250,Republican,60.25
Texas,Hood__TX,4255,36.32,7400,63.16,55,0.47,0,0,0,0,0,0,0,0,6,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,11716,Republican,63.16
Texas,Hopkins__TX,4984,49.14,5133,50.61,25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,10142,Republican,50.61
Texas,Houston__TX,3846,49.54,3882,50,30,0.39,0,0,0,0,0,0,0,0,6,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,7764,Republican,50
Texas,Howard__TX,4445,42.26,6024,57.28,41,0.39,0,0,0,0,0,0,0,0,7,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,10517,Republican,57.28
Texas,Hudspeth__TX,406,49.75,405,49.63,4,0.49,0,0,0,0,0,0,0,0,1,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,816,Democrat,49.75
Texas,Hunt__TX,8820,41.53,12331,58.06,79,0.37,0,0,0,0,0,0,0,0,8,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,21238,Republican,58.06
Texas,Hutchinson__TX,2950,28.03,7526,71.5,43,0.41,0,0,0,0,0,0,0,0,7,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,10526,Republican,71.5
Texas,Irion__TX,326,37.6,539,62.17,1,0.12,0,0,0,0,0,0,0,0,1,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,867,Republican,62.17
Texas,Jack__TX,1521,49.48,1542,50.16,11,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,3074,Republican,50.16
Texas,Jackson__TX,2141,41.86,2954,57.75,18,0.35,0,0,0,0,0,0,0,0,2,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,5115,Republican,57.75
Texas,Jasper__TX,6613,56.87,4985,42.87,28,0.24,0,0,0,0,0,0,0,0,3,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,11629,Democrat,56.87
Texas,Jeff_Davis__TX,325,37.36,524,60.23,19,2.18,0,0,0,0,0,0,0,0,2,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,870,Republican,60.23
Texas,Jefferson__TX,55649,60.69,35754,38.99,209,0.23,0,0,0,0,0,0,0,0,81,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,91693,Democrat,60.69
Texas,Jim_Hogg__TX,1630,76.06,510,23.8,2,0.09,0,0,0,0,0,0,0,0,1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,2143,Democrat,76.06
Texas,Jim_Wells__TX,8495,65.92,4335,33.64,42,0.33,0,0,0,0,0,0,0,0,14,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,12886,Democrat,65.92
Texas,Johnson__TX,12507,41.45,17509,58.03,139,0.46,0,0,0,0,0,0,0,0,16,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,30171,Republican,58.03
Texas,Jones__TX,2898,48.99,3000,50.71,17,0.29,0,0,0,0,0,0,0,0,1,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,5916,Republican,50.71
Texas,Karnes__TX,2529,51.27,2383,48.31,18,0.36,0,0,0,0,0,0,0,0,3,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,4933,Democrat,51.27
Texas,Kaufman__TX,7358,46.23,8466,53.19,72,0.45,0,0,0,0,0,0,0,0,20,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,15916,Republican,53.19
Texas,Kendall__TX,1446,22.6,4875,76.2,75,1.17,0,0,0,0,0,0,0,0,2,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,6398,Republican,76.2
Texas,Kenedy__TX,119,60.71,76,38.78,1,0.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,196,Democrat,60.71
Texas,Kent__TX,398,59.05,274,40.65,1,0.15,0,0,0,0,0,0,0,0,1,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,674,Democrat,59.05
Texas,Kerr__TX,3587,24.01,11207,75.03,139,0.93,0,0,0,0,0,0,0,0,4,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,14937,Republican,75.03
Texas,Kimble__TX,551,34.08,1061,65.62,4,0.25,0,0,0,0,0,0,0,0,1,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1617,Republican,65.62
Texas,King__TX,64,36.57,111,63.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,175,Republican,63.43
Texas,Kinney__TX,669,46.14,771,53.17,8,0.55,0,0,0,0,0,0,0,0,2,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1450,Republican,53.17
Texas,Kleberg__TX,5367,53.96,4443,44.67,132,1.33,0,0,0,0,0,0,0,0,4,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,9946,Democrat,53.96
Texas,Knox__TX,1013,56.85,765,42.93,3,0.17,0,0,0,0,0,0,0,0,1,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1782,Democrat,56.85
Texas,Lamar__TX,7553,48.42,8021,51.42,21,0.13,0,0,0,0,0,0,0,0,3,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,15598,Republican,51.42
Texas,Lamb__TX,2230,41.95,3064,57.64,17,0.32,0,0,0,0,0,0,0,0,5,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,5316,Republican,57.64
Texas,Lampasas__TX,1954,39.35,3000,60.41,6,0.12,0,0,0,0,0,0,0,0,6,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,4966,Republican,60.41
Texas,La_Salle__TX,1651,70.2,693,29.46,6,0.26,0,0,0,0,0,0,0,0,2,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,2352,Democrat,70.2
Texas,Lavaca__TX,3531,44.35,4377,54.97,52,0.65,0,0,0,0,0,0,0,0,2,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,7962,Republican,54.97
Texas,Lee__TX,2527,49.87,2513,49.6,23,0.45,0,0,0,0,0,0,0,0,4,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,5067,Democrat,49.87
Texas,Leon__TX,2316,45.28,2778,54.31,21,0.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,5115,Republican,54.31
Texas,Liberty__TX,8343,49.15,8524,50.22,95,0.56,0,0,0,0,0,0,0,0,11,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,16973,Republican,50.22
Texas,Limestone__TX,3476,51.4,3257,48.16,28,0.41,0,0,0,0,0,0,0,0,2,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,6763,Democrat,51.4
Texas,Lipscomb__TX,377,25.15,1111,74.12,10,0.67,0,0,0,0,0,0,0,0,1,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1499,Republican,74.12
Texas,Live_Oak__TX,1573,40.54,2277,58.69,29,0.75,0,0,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,3880,Republican,58.69
Texas,Llano__TX,2629,42.39,3550,57.24,21,0.34,0,0,0,0,0,0,0,0,2,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,6202,Republican,57.24
Texas,Loving__TX,23,29.87,54,70.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,77,Republican,70.13
Texas,Lubbock__TX,22202,30.29,50760,69.26,269,0.37,0,0,0,0,0,0,0,0,61,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,73292,Republican,69.26
Texas,Lynn__TX,1086,45.88,1279,54.03,2,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,2367,Republican,54.03
Texas,Madison__TX,1835,48.97,1896,50.6,16,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,3747,Republican,50.6
Texas,Marion__TX,2255,54.61,1857,44.97,16,0.39,0,0,0,0,0,0,0,0,1,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,4129,Democrat,54.61
Texas,Martin__TX,632,38.28,1017,61.6,2,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1651,Republican,61.6
Texas,Mason__TX,671,40.54,975,58.91,9,0.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1655,Republican,58.91
Texas,Matagorda__TX,5675,45.16,6787,54.01,92,0.73,0,0,0,0,0,0,0,0,12,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,12566,Republican,54.01
Texas,Maverick__TX,4395,73.21,1592,26.52,10,0.17,0,0,0,0,0,0,0,0,6,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,6003,Democrat,73.21
Texas,McCulloch__TX,1665,50.56,1618,49.13,10,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,3293,Democrat,50.56
Texas,McLennan__TX,27545,41.47,38606,58.12,220,0.33,0,0,0,0,0,0,0,0,52,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,66423,Republican,58.12
Texas,McMullen__TX,94,23.62,302,75.88,2,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,398,Republican,75.88
Texas,Medina__TX,4227,42.15,5722,57.05,75,0.75,0,0,0,0,0,0,0,0,5,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,10029,Republican,57.05
Texas,Menard__TX,614,52.43,552,47.14,5,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1171,Democrat,52.43
Texas,Midland__TX,8487,21.58,30618,77.86,209,0.53,0,0,0,0,0,0,0,0,12,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,39326,Republican,77.86
